Pokemon1,Pokemon2,Winrate_Together,Avg_Base_Winrate,Synergy_Delta,Sample_Size
Blaziken,Tentacruel,54.31,51.78,2.53,141
Marshtomp,Pidgey,52.5,49.97,2.53,334
Sandslash,Tauros,55.9,53.38,2.53,297
Donphan,Slowbro,55.76,53.23,2.53,434
Cubone,Vaporeon,50.58,48.06,2.52,132
Minun,Quilava,53.45,50.93,2.52,216
Ivysaur,Xatu,58.23,55.72,2.52,146
Electabuzz,Gyarados,58.82,56.3,2.52,377
Bulbasaur,Plusle,53.07,50.56,2.51,96
Xatu,Ninetales,55.09,52.58,2.51,458
Whismur,Camerupt,49.79,47.28,2.51,66
Blissey,Raichu,54.18,51.67,2.5,321
Diglett,Ponyta,50.8,48.3,2.5,154
Wartortle,Slowbro,50.8,48.3,2.5,141
Pelipper,Venusaur,55.07,52.58,2.5,348
Blissey,Rapidash,55.01,52.52,2.5,358
Swampert,Manectric,55.06,52.55,2.5,79
Persian,Gyarados,56.78,54.28,2.5,342
Meganium,Flygon,58.23,55.73,2.5,77
Cradily,Groudon,54.31,51.81,2.5,249
Electrode,Moltres,55.06,52.56,2.5,301
Phanpy,Electrike,50.41,47.91,2.5,75
Blaziken,Grovyle,56.33,53.83,2.5,204
Charmander,Marshtomp,54.63,52.14,2.49,254
Donphan,Dugtrio,55.01,52.52,2.49,405
Marshtomp,Sunkern,49.35,46.87,2.49,344
Vibrava,Tauros,55.35,52.86,2.48,307
Sunkern,Electrode,48.49,46.01,2.48,72
Electabuzz,Flygon,56.24,53.76,2.48,387
Natu,Golduck,49.46,46.97,2.48,137
Meganium,Electrode,56.5,54.02,2.48,131
Noctowl,Pidgeot,57.64,55.16,2.48,283
Girafarig,Gyarados,54.9,52.43,2.47,335
Sunflora,Rapidash,51.99,49.53,2.47,62
Pupitar,Pidgeot,55.5,53.03,2.47,259
Wingull,Ivysaur,52.25,49.78,2.47,148
Exeggcute,Dugtrio,48.27,45.8,2.47,148
Elekid,Wingull,50.95,48.48,2.47,327
Bulbasaur,Squirtle,48.59,46.13,2.46,751
Charmander,Slakoth,51.13,48.67,2.46,746
Smeargle,Slowbro,49.94,47.48,2.46,152
Gyarados,Arcanine,61.64,59.18,2.46,297
Mantine,Natu,54.35,51.91,2.45,242
Flygon,Tyranitar,54.21,51.76,2.45,297
Zubat,Magmar,51.02,48.56,2.45,52
Meowth,Ninetales,45.69,43.23,2.45,62
Ponyta,Manectric,55.33,52.89,2.45,71
Porygon2,Wartortle,54.71,52.27,2.45,238
Minun,Electabuzz,54.97,52.52,2.45,143
Slowbro,Venusaur,56.91,54.45,2.45,351
Sandshrew,Starmie,49.6,47.15,2.45,78
Raichu,Skarmory,52.63,50.17,2.45,352
Golbat,Rapidash,57.54,55.1,2.44,70
Flaaffy,Vileplume,52.6,50.16,2.44,264
Skarmory,Moltres,54.72,52.28,2.44,284
Treecko,Marshtomp,51.09,48.64,2.44,271
Porygon,Wartortle,45.7,43.26,2.44,78
Croconaw,Flygon,53.72,51.28,2.44,62
Dugtrio,Venusaur,56.19,53.75,2.44,338
Electrode,Feraligatr,53.58,51.14,2.44,359
Loudred,Camerupt,54.2,51.76,2.44,138
Charizard,Vileplume,56.59,54.16,2.44,280
Marshtomp,Swampert,54.87,52.43,2.44,129
Jolteon,Electrode,54.54,52.1,2.44,430
Natu,Persian,51.43,48.98,2.44,149
Ivysaur,Camerupt,51.56,49.13,2.43,159
Diglett,Pidgeotto,46.3,43.88,2.43,76
Elekid,Dugtrio,51.93,49.5,2.43,64
Gloom,Gyarados,53.04,50.61,2.43,340
Donphan,Flareon,56.41,53.98,2.43,408
Rattata,Wartortle,48.58,46.16,2.43,75
Cyndaquil,Loudred,55.38,52.95,2.43,76
Magneton,Tauros,54.35,51.91,2.43,236
Rattata,Magby,51.41,49.0,2.42,283
Tentacool,Cacturne,47.63,45.22,2.42,76
Phanpy,Pupitar,49.58,47.16,2.42,74
Miltank,Pidgeot,56.71,54.28,2.42,299
Swampert,Magnemite,53.35,50.94,2.42,219
Chansey,Exploud,51.34,48.92,2.42,158
Meowth,Donphan,50.51,48.09,2.42,62
Cubone,Slowbro,50.18,47.76,2.42,143
Golbat,Swampert,57.79,55.38,2.41,218
Magby,Zubat,53.17,50.76,2.41,320
Exploud,Golduck,53.86,51.45,2.41,405
Plusle,Jolteon,55.12,52.72,2.41,151
Pelipper,Tauros,54.98,52.56,2.41,272
Golbat,Croconaw,55.78,53.38,2.41,222
Oddish,Swampert,52.54,50.13,2.41,161
Magcargo,Groudon,53.55,51.14,2.41,297
Spearow,Electrode,52.88,50.47,2.41,143
Pikachu,Electrike,48.91,46.51,2.4,71
Dugtrio,Raikou,58.35,55.95,2.4,270
Exploud,Manectric,57.05,54.65,2.4,335
Meganium,Donphan,59.92,57.52,2.4,146
Raticate,Wingull,52.89,50.49,2.4,347
Zubat,Slowpoke,50.7,48.31,2.39,357
Charizard,Magcargo,54.68,52.29,2.39,381
Geodude,Miltank,46.93,44.54,2.39,147
Pidgeot,Bellossom,54.89,52.5,2.39,277
Golbat,Psyduck,52.46,50.07,2.39,224
Elekid,Ninetales,51.76,49.37,2.39,56
Flaaffy,Manectric,54.75,52.36,2.39,352
Magnemite,Slaking,48.67,46.28,2.39,79
Vulpix,Meganium,52.86,50.47,2.39,149
Exploud,Crobat,56.93,54.53,2.39,409
Tentacruel,Tauros,55.53,53.15,2.38,240
Spearow,Exeggutor,51.27,48.89,2.38,158
Smeargle,Ninetales,49.02,46.64,2.38,148
Lileep,Groudon,53.48,51.09,2.38,293
Mantine,Onix,52.38,50.01,2.37,240
Xatu,Pupitar,53.27,50.9,2.37,442
Venusaur,Steelix,53.64,51.27,2.37,333
Charmeleon,Marill,52.18,49.81,2.37,243
Porygon2,Camerupt,53.16,50.8,2.37,129
Eevee,Meganium,53.03,50.66,2.37,160
Pidgeotto,Fearow,53.2,50.83,2.37,328
Blaziken,Minun,56.43,54.07,2.36,212
Scyther,Rapidash,56.01,53.65,2.36,347
Sceptile,Starmie,55.59,53.22,2.36,357
Loudred,Onix,54.07,51.71,2.36,225
Grovyle,Jolteon,54.68,52.33,2.36,142
Pelipper,Scizor,56.59,54.24,2.35,269
Pidgey,Porygon2,54.91,52.55,2.35,173
Flygon,Skarmory,54.03,51.68,2.35,368
Oddish,Xatu,54.84,52.49,2.35,82
Exploud,Vileplume,54.8,52.45,2.35,296
Voltorb,Cacturne,48.54,46.19,2.35,145
Numel,Ponyta,52.94,50.59,2.35,142
Sceptile,Golem,53.01,50.66,2.34,381
Bulbasaur,Magby,53.69,51.36,2.34,293
Charmeleon,Electrode,56.05,53.71,2.34,115
Chansey,Typhlosion,47.82,45.48,2.34,70
Exeggcute,Xatu,53.05,50.7,2.34,144
Charmeleon,Slugma,52.33,49.99,2.34,216
Lileep,Charizard,54.59,52.25,2.34,364
Magby,Loudred,58.4,56.06,2.34,161
Ivysaur,Vigoroth,52.85,50.52,2.33,227
Slugma,Magmar,48.07,45.75,2.33,156
Tentacool,Swampert,49.91,47.58,2.33,162
Vulpix,Persian,48.8,46.48,2.32,96
Ponyta,Flygon,55.93,53.62,2.32,63
Scyther,Marowak,52.87,50.55,2.31,342
Lileep,Pidgeot,55.25,52.94,2.31,279
Phanpy,Whismur,52.44,50.13,2.31,370
Blaziken,Swampert,57.23,54.92,2.31,210
Scyther,Scizor,61.3,59.0,2.31,265
Vibrava,Arcanine,55.14,52.83,2.31,278
Flareon,Venusaur,57.52,55.2,2.31,359
Mantine,Exeggutor,53.69,51.38,2.31,143
Spearow,Xatu,56.46,54.16,2.3,155
Scyther,Typhlosion,54.88,52.59,2.3,337
Blastoise,Sandslash,54.12,51.83,2.3,349
Minun,Flygon,54.73,52.43,2.3,73
Combusken,Loudred,60.82,58.52,2.3,161
Slugma,Dugtrio,47.6,45.3,2.29,144
Treecko,Grovyle,50.3,48.02,2.29,72
Bayleef,Oddish,51.54,49.25,2.29,359
Growlithe,Arcanine,55.28,52.99,2.29,277
Onix,Exploud,53.01,50.73,2.29,163
Mantine,Cubone,53.28,50.98,2.29,217
Fearow,Slaking,52.55,50.27,2.28,327
Magikarp,Gloom,39.53,37.25,2.28,80
Vaporeon,Venusaur,57.04,54.76,2.28,314
Scyther,Blissey,56.1,53.83,2.28,354
Porygon2,Sandslash,54.38,52.11,2.27,70
Charmeleon,Croconaw,55.3,53.03,2.27,223
Exeggcute,Blissey,50.51,48.24,2.27,74
Diglett,Graveler,46.48,44.2,2.27,56
Golbat,Donphan,59.82,57.55,2.27,132
Minun,Exeggutor,51.42,49.14,2.27,146
Electrike,Raikou,57.14,54.88,2.26,276
Swampert,Ninetales,52.48,50.22,2.26,164
Bayleef,Plusle,53.57,51.31,2.26,161
Magmar,Charizard,56.84,54.59,2.25,354
Vulpix,Xatu,52.64,50.38,2.25,64
Electrode,Gyarados,56.75,54.5,2.25,358
Azumarill,Tauros,53.91,51.66,2.25,275
Flygon,Noctowl,53.3,51.05,2.25,367
Minun,Dugtrio,51.75,49.49,2.25,148
Vaporeon,Blastoise,55.44,53.2,2.24,348
Porygon2,Flaaffy,57.06,54.83,2.24,118
Swampert,Persian,53.6,51.36,2.24,140
Tentacool,Mantine,51.2,48.95,2.24,135
Golduck,Scizor,56.65,54.41,2.24,273
Swampert,Sunflora,52.04,49.8,2.24,232
Rattata,Bayleef,50.27,48.03,2.24,260
Exploud,Ninetales,54.55,52.31,2.24,438
Pidgeotto,Gyarados,53.96,51.73,2.23,346
Marshtomp,Cacnea,51.53,49.3,2.23,325
Moltres,Tropius,52.49,50.26,2.23,273
Onix,Slowbro,49.02,46.78,2.23,158
Ivysaur,Ponyta,55.92,53.69,2.23,214
Totodile,Magby,51.65,49.44,2.22,285
Minun,Spearow,53.16,50.94,2.22,229
Blaziken,Rapidash,56.86,54.65,2.22,56
Charmeleon,Girafarig,53.86,51.64,2.22,138
Donphan,Skarmory,55.69,53.47,2.22,348
Magikarp,Electrike,41.08,38.86,2.22,70
Graveler,Gyarados,54.27,52.05,2.22,352
Golbat,Crobat,57.13,54.92,2.21,148
Diglett,Vibrava,46.76,44.55,2.21,83
Raticate,Tentacool,50.95,48.74,2.21,314
Chansey,Donphan,51.21,49.0,2.21,148
Girafarig,Blastoise,53.56,51.35,2.21,335
Magikarp,Pelipper,40.94,38.75,2.2,77
Bayleef,Loudred,57.3,55.1,2.2,159
Ivysaur,Miltank,52.45,50.25,2.2,160
Combusken,Diglett,52.71,50.51,2.2,316
Wingull,Mantine,52.91,50.7,2.2,143
Loudred,Pidgeotto,54.08,51.89,2.2,135
Numel,Electrike,48.83,46.64,2.19,78
Plusle,Natu,52.01,49.81,2.19,220
Phanpy,Spearow,52.61,50.42,2.19,155
Rapidash,Starmie,54.19,52.0,2.19,330
Golbat,Electrike,53.95,51.77,2.19,124
Porygon2,Snorlax,55.07,52.88,2.19,72
Chansey,Rapidash,48.73,46.55,2.18,64
Psyduck,Jolteon,50.3,48.12,2.18,132
Rattata,Spearow,49.99,47.8,2.18,70
Whismur,Dugtrio,51.14,48.96,2.18,63
Raticate,Vulpix,51.37,49.19,2.18,336
Typhlosion,Groudon,56.38,54.2,2.18,285
Spearow,Tentacruel,50.84,48.66,2.18,157
Slowbro,Gyarados,56.15,53.98,2.17,334
Scyther,Sandslash,53.18,51.02,2.17,353
Sandshrew,Blissey,49.84,47.67,2.17,67
Combusken,Xatu,59.97,57.8,2.17,75
Manectric,Moltres,55.71,53.54,2.17,296
Charmeleon,Persian,55.65,53.5,2.16,141
Meowth,Pelipper,44.35,42.19,2.16,72
Cacnea,Mantine,53.31,51.14,2.16,173
Psyduck,Vaporeon,48.2,46.05,2.16,136
Tentacool,Xatu,52.1,49.94,2.16,73
Chansey,Vaporeon,47.45,45.28,2.16,160
Exploud,Rapidash,56.88,54.72,2.16,330
Charmeleon,Xatu,59.56,57.39,2.16,146
Quilava,Wartortle,51.19,49.03,2.16,238
Bulbasaur,Grovyle,52.33,50.17,2.16,80
Magby,Ponyta,55.48,53.31,2.16,142
Tauros,Bellossom,53.55,51.4,2.15,289
Porygon,Vigoroth,45.33,43.17,2.15,81
Charmander,Slowpoke,52.4,50.25,2.15,287
Charizard,Gyarados,61.77,59.62,2.15,350
Marill,Donphan,52.0,49.85,2.15,141
Xatu,Typhlosion,56.05,53.91,2.14,327
Wartortle,Blissey,52.18,50.04,2.14,65
Sunflora,Slowbro,50.1,47.96,2.14,174
Porygon2,Geodude,51.91,49.77,2.14,223
Rapidash,Snorlax,52.62,50.48,2.14,306
Scizor,Tyranitar,58.56,56.44,2.13,268
Ninetales,Tauros,55.73,53.61,2.12,274
Charmeleon,Flareon,56.06,53.94,2.12,133
Jolteon,Vaporeon,54.0,51.88,2.12,413
Xatu,Girafarig,53.99,51.87,2.12,419
Onix,Feraligatr,50.31,48.2,2.12,77
Cyndaquil,Croconaw,49.99,47.87,2.12,71
Xatu,Ampharos,54.49,52.37,2.12,272
Natu,Electrike,49.03,46.91,2.12,134
Wartortle,Cacturne,49.89,47.78,2.11,136
Electabuzz,Groudon,58.14,56.03,2.11,278
Porygon2,Chansey,51.06,48.95,2.11,210
Totodile,Plusle,50.75,48.64,2.11,94
Flareon,Tauros,57.31,55.2,2.11,279
Totodile,Bayleef,50.58,48.47,2.11,242
Exploud,Vaporeon,55.55,53.45,2.1,402
Exploud,Magmar,54.99,52.89,2.1,399
Azumarill,Groudon,53.02,50.92,2.1,282
Larvitar,Meganium,52.81,50.71,2.1,162
Bulbasaur,Slakoth,49.42,47.33,2.1,709
Grovyle,Flareon,52.79,50.7,2.09,146
Spearow,Flaaffy,53.69,51.6,2.09,141
Spearow,Persian,52.34,50.25,2.09,135
Flareon,Sceptile,54.85,52.75,2.09,330
Oddish,Miltank,49.12,47.02,2.09,67
Numel,Swampert,52.35,50.26,2.09,160
Crobat,Graveler,50.76,48.67,2.09,405
Flaaffy,Tyranitar,53.27,51.17,2.09,272
Cubone,Electrode,50.37,48.28,2.09,151
Persian,Blastoise,55.29,53.2,2.09,347
Geodude,Xatu,52.1,50.0,2.09,127
Natu,Slowbro,50.76,48.68,2.08,135
Cubone,Sceptile,52.64,50.55,2.08,68
Diglett,Growlithe,46.78,44.7,2.08,60
Voltorb,Scyther,51.66,49.58,2.08,87
Whismur,Oddish,50.81,48.74,2.07,353
Totodile,Marshtomp,50.95,48.88,2.07,257
Donphan,Pupitar,52.78,50.71,2.07,401
Quilava,Rapidash,53.57,51.51,2.07,51
Cacnea,Meganium,54.28,52.21,2.07,139
Jolteon,Sceptile,56.44,54.38,2.07,342
Oddish,Ninetales,49.51,47.45,2.06,79
Ponyta,Ninetales,52.61,50.55,2.06,144
Vigoroth,Rapidash,51.84,49.78,2.06,79
Staryu,Pidgeot,53.87,51.81,2.06,291
Meowth,Meganium,50.41,48.36,2.05,143
Slaking,Groudon,52.94,50.9,2.05,283
Feraligatr,Starmie,53.89,51.84,2.05,329
Electrode,Blastoise,55.47,53.41,2.05,342
Ivysaur,Sceptile,56.35,54.3,2.04,81
Spearow,Flygon,54.22,52.18,2.04,76
Plusle,Cacturne,51.87,49.83,2.04,153
Golbat,Ninetales,54.74,52.7,2.04,146
Meowth,Jolteon,48.48,46.44,2.04,60
Plusle,Electabuzz,54.7,52.66,2.04,151
Raticate,Ninetales,53.43,51.38,2.04,78
Magby,Larvitar,50.38,48.35,2.03,324
Scyther,Steelix,50.93,48.89,2.03,334
Fearow,Ampharos,54.06,52.03,2.03,272
Eevee,Charmeleon,52.38,50.35,2.03,153
Minun,Tentacruel,50.93,48.91,2.03,152
Ivysaur,Slowbro,53.53,51.51,2.02,155
Larvitar,Blaziken,52.31,50.29,2.02,139
Minun,Jolteon,54.59,52.57,2.02,135
Cacnea,Vibrava,48.36,46.34,2.02,63
Vulpix,Pelipper,46.32,44.3,2.02,61
Porygon2,Growlithe,53.77,51.75,2.02,133
Pidgey,Loudred,55.53,53.52,2.02,140
Bulbasaur,Raticate,54.46,52.44,2.02,269
Gloom,Pidgeot,54.18,52.17,2.01,249
Magikarp,Electrode,43.15,41.14,2.01,77
Donphan,Girafarig,53.69,51.68,2.01,402
Marill,Cacturne,47.33,45.32,2.01,140
Golbat,Wartortle,54.64,52.62,2.01,217
Chansey,Noctowl,46.61,44.6,2.01,64
Psyduck,Blissey,49.5,47.48,2.01,65
Blaziken,Quilava,55.82,53.81,2.01,223
Tentacool,Persian,48.04,46.03,2.0,76
Grovyle,Quilava,52.68,50.69,2.0,211
Sandshrew,Slowbro,47.93,45.93,2.0,170
Donphan,Vileplume,54.52,52.53,1.99,285
Moltres,Vileplume,53.33,51.34,1.99,273
Slowbro,Tauros,56.43,54.45,1.99,263
Meganium,Sandshrew,52.21,50.22,1.99,221
Vibrava,Groudon,54.12,52.12,1.99,293
Slugma,Persian,48.3,46.31,1.99,153
Whismur,Flaaffy,53.29,51.31,1.98,69
Scyther,Starmie,55.29,53.3,1.98,325
Flaaffy,Vaporeon,53.14,51.16,1.98,435
Voltorb,Ninetales,47.85,45.87,1.98,152
Cradily,Moltres,52.12,50.14,1.98,268
Whismur,Numel,50.85,48.87,1.98,351
Tentacruel,Venusaur,55.14,53.16,1.98,342
Combusken,Magmar,55.3,53.33,1.97,71
Slowpoke,Dugtrio,49.96,47.98,1.97,67
Torchic,Rattata,49.12,47.16,1.97,667
Vulpix,Loudred,53.07,51.11,1.97,143
Mantine,Typhlosion,54.9,52.94,1.96,60
Numel,Oddish,49.45,47.49,1.96,339
Magnemite,Miltank,49.79,47.83,1.96,154
Electabuzz,Flaaffy,55.14,53.18,1.96,390
Swampert,Magmar,52.75,50.79,1.96,164
Porygon2,Cubone,53.68,51.73,1.95,222
Magnemite,Croconaw,50.88,48.93,1.95,220
Bayleef,Quilava,52.86,50.91,1.95,158
Quilava,Smeargle,50.16,48.21,1.95,217
Loudred,Flaaffy,57.73,55.78,1.95,139
Psyduck,Flygon,49.92,47.98,1.95,67
Girafarig,Groudon,54.1,52.16,1.94,259
Mantine,Graveler,52.46,50.52,1.94,148
Natu,Exeggutor,49.57,47.62,1.94,113
Magnemite,Golduck,49.33,47.38,1.94,134
Flaaffy,Skarmory,53.04,51.1,1.94,339
Manectric,Raikou,60.1,58.16,1.94,289
Exploud,Girafarig,53.54,51.61,1.93,428
Zubat,Dugtrio,50.05,48.12,1.93,68
Grovyle,Spearow,52.62,50.7,1.93,253
Swampert,Xatu,57.18,55.26,1.92,116
Cacturne,Gyarados,55.38,53.46,1.92,339
Exeggcute,Electrike,46.65,44.73,1.92,130
Bayleef,Minun,53.08,51.16,1.92,187
Exeggcute,Tentacruel,47.12,45.2,1.91,149
Charmeleon,Miltank,53.84,51.93,1.91,148
Xatu,Vaporeon,55.63,53.72,1.91,415
Mareep,Quilava,50.09,48.18,1.91,162
Exploud,Snorlax,54.77,52.86,1.91,389
Electabuzz,Blissey,55.18,53.27,1.91,331
Grovyle,Tentacruel,50.57,48.66,1.91,152
Arcanine,Bellossom,53.27,51.37,1.9,300
Tentacool,Electrode,48.15,46.25,1.9,73
Treecko,Elekid,50.16,48.27,1.9,267
Slowbro,Charizard,56.76,54.86,1.9,334
Meganium,Manectric,56.9,55.0,1.9,63
Exeggutor,Groudon,54.54,52.65,1.89,300
Magmar,Venusaur,56.08,54.19,1.89,307
Cradily,Arcanine,54.41,52.52,1.89,267
Loudred,Psyduck,52.55,50.67,1.88,226
Magnemite,Graveler,49.05,47.17,1.88,141
Porygon2,Graveler,53.13,51.25,1.88,166
Dugtrio,Tauros,55.62,53.74,1.88,298
Magnemite,Tentacruel,49.68,47.8,1.88,152
Rapidash,Noctowl,52.27,50.39,1.88,356
Spearow,Manectric,53.33,51.45,1.88,66
Marshtomp,Slowpoke,51.94,50.06,1.87,339
Magby,Donphan,57.02,55.16,1.87,75
Trapinch,Typhlosion,49.6,47.73,1.87,81
Slaking,Pidgeot,54.6,52.73,1.87,266
Charmeleon,Onix,52.64,50.77,1.87,241
Cyndaquil,Totodile,48.19,46.32,1.87,703
Girafarig,Arcanine,54.74,52.87,1.87,297
Cubone,Ninetales,48.79,46.92,1.87,150
Magikarp,Grovyle,43.23,41.37,1.86,145
Moltres,Tyranitar,54.22,52.36,1.86,295
Slugma,Jolteon,50.24,48.38,1.86,164
Charmeleon,Fearow,58.92,57.06,1.86,70
Larvitar,Ivysaur,50.58,48.72,1.86,129
Loudred,Lileep,53.37,51.53,1.85,152
Electrike,Charizard,54.94,53.09,1.85,332
Manectric,Starmie,53.78,51.93,1.85,335
Flygon,Feraligatr,54.7,52.85,1.85,348
Marill,Xatu,51.89,50.04,1.85,152
Voltorb,Manectric,50.05,48.2,1.85,76
Fearow,Scyther,57.8,55.95,1.85,359
Porygon2,Pupitar,52.5,50.66,1.84,133
Marshtomp,Pikachu,51.5,49.66,1.84,324
Geodude,Donphan,51.65,49.81,1.84,150
Combusken,Ponyta,57.6,55.77,1.83,141
Loudred,Voltorb,53.46,51.63,1.83,217
Manectric,Marowak,51.01,49.18,1.83,341
Miltank,Charizard,55.43,53.59,1.83,368
Electrode,Vaporeon,51.86,50.03,1.83,418
Zubat,Jolteon,53.03,51.2,1.83,71
Gyarados,Moltres,58.64,56.8,1.83,285
Vaporeon,Pidgeot,57.66,55.84,1.82,293
Grovyle,Vigoroth,50.78,48.96,1.82,183
Pikachu,Girafarig,48.56,46.73,1.82,66
Diglett,Porygon2,51.91,50.09,1.82,167
Exeggcute,Slowbro,48.32,46.5,1.82,143
Ponyta,Quilava,53.93,52.12,1.81,219
Magby,Electrode,53.47,51.66,1.81,88
Camerupt,Groudon,53.13,51.33,1.81,272
Slowpoke,Ivysaur,52.8,50.99,1.81,146
Golem,Moltres,52.51,50.7,1.81,291
Ponyta,Golduck,51.48,49.68,1.8,136
Charmander,Bayleef,53.54,51.73,1.8,256
Gyarados,Azumarill,52.99,51.19,1.8,373
Psyduck,Persian,47.85,46.05,1.8,145
Quilava,Magmar,51.46,49.67,1.79,164
Flareon,Pidgeot,58.08,56.3,1.79,265
Dugtrio,Gyarados,55.06,53.27,1.79,341
Gyarados,Vileplume,55.05,53.28,1.78,326
Ivysaur,Trapinch,51.31,49.53,1.78,210
Steelix,Tauros,53.04,51.25,1.78,285
Blissey,Typhlosion,53.23,51.45,1.78,326
Geodude,Persian,47.88,46.11,1.78,135
Slakoth,Whismur,49.34,47.56,1.78,279
Hoothoot,Rapidash,49.62,47.84,1.78,74
Croconaw,Flareon,51.58,49.8,1.78,125
Staryu,Tauros,52.49,50.71,1.78,289
Trapinch,Raichu,49.73,47.95,1.77,69
Electabuzz,Persian,53.6,51.84,1.77,424
Hoothoot,Exploud,51.99,50.22,1.77,143
Lileep,Tauros,53.6,51.84,1.77,294
Ivysaur,Quilava,54.01,52.24,1.77,220
Mantine,Slowbro,54.2,52.44,1.77,140
Flaaffy,Typhlosion,53.12,51.36,1.76,361
Plusle,Quilava,52.84,51.08,1.76,223
Pidgeotto,Tauros,53.96,52.2,1.76,295
Electrike,Venusaur,54.44,52.69,1.75,344
Donphan,Cacturne,54.46,52.71,1.75,436
Numel,Ivysaur,52.46,50.72,1.75,151
Tentacruel,Charizard,55.31,53.56,1.75,323
Ponyta,Spearow,53.87,52.12,1.75,244
Lileep,Gyarados,53.1,51.37,1.74,352
Pikachu,Porygon2,53.98,52.25,1.74,152
Quilava,Electrode,52.2,50.46,1.74,147
Minun,Rapidash,53.51,51.77,1.74,50
Vibrava,Gyarados,54.13,52.39,1.74,352
Jolteon,Blissey,55.05,53.32,1.73,353
Whismur,Wartortle,50.49,48.75,1.73,169
Treecko,Wartortle,48.08,46.36,1.72,74
Charizard,Slaking,53.76,52.05,1.72,331
Porygon2,Exeggcute,52.19,50.47,1.72,236
Cyndaquil,Ponyta,51.92,50.2,1.72,93
Onix,Manectric,50.01,48.28,1.72,76
Graveler,Groudon,53.5,51.78,1.72,280
Chansey,Cacturne,46.19,44.47,1.72,133
Mantine,Golduck,52.44,50.73,1.71,140
Chansey,Starmie,47.92,46.2,1.71,74
Oddish,Tentacruel,48.7,46.99,1.71,59
Onix,Persian,48.8,47.09,1.71,154
Staryu,Gyarados,51.95,50.24,1.71,355
Sceptile,Snorlax,53.41,51.71,1.7,322
Smeargle,Miltank,47.92,46.22,1.7,157
Mantine,Wartortle,53.23,51.52,1.7,233
Squirtle,Wartortle,46.71,45.0,1.7,68
Sandshrew,Sceptile,50.42,48.72,1.7,82
Bayleef,Pidgey,51.25,49.55,1.69,320
Mareep,Grovyle,49.89,48.2,1.69,135
Swampert,Noctowl,52.36,50.67,1.69,62
Meganium,Psyduck,51.73,50.03,1.69,216
Minun,Snorlax,51.6,49.91,1.69,48
Starmie,Golem,50.78,49.09,1.69,369
Hoothoot,Donphan,51.98,50.3,1.68,158
Meganium,Slugma,51.98,50.3,1.68,227
Charmeleon,Tentacruel,53.57,51.89,1.68,138
Staryu,Groudon,51.65,49.97,1.68,296
Phanpy,Sunflora,50.11,48.43,1.68,143
Pidgey,Flaaffy,51.91,50.24,1.67,90
Combusken,Meowth,50.13,48.45,1.67,349
Pupitar,Sandslash,47.3,45.62,1.67,349
Quilava,Typhlosion,52.11,50.44,1.67,55
Gyarados,Magcargo,53.07,51.41,1.66,333
Wingull,Swampert,50.99,49.33,1.66,144
Electrode,Groudon,55.88,54.23,1.66,286
Chikorita,Slowpoke,48.07,46.41,1.66,295
Ninetales,Venusaur,55.28,53.62,1.66,378
Electrike,Groudon,53.6,51.94,1.66,300
Magby,Tentacruel,51.5,49.84,1.66,87
Graveler,Venusaur,54.19,52.53,1.65,340
Donphan,Vibrava,53.3,51.64,1.65,411
Phanpy,Gloom,47.96,46.31,1.65,82
Elekid,Slowpoke,51.34,49.69,1.65,328
Raticate,Diglett,50.79,49.13,1.65,336
Golbat,Typhlosion,55.69,54.03,1.65,59
Slaking,Tauros,53.28,51.64,1.64,282
Charmeleon,Sceptile,57.62,55.98,1.64,69
Raticate,Meowth,48.71,47.08,1.63,359
Ivysaur,Electrode,53.66,52.03,1.63,133
Phanpy,Girafarig,49.76,48.13,1.63,90
Donphan,Gloom,51.48,49.86,1.62,434
Slaking,Arcanine,53.22,51.61,1.62,289
Slowpoke,Electrode,50.83,49.21,1.62,83
Venusaur,Ampharos,55.03,53.41,1.62,255
Sceptile,Tyranitar,53.93,52.32,1.61,285
Blaziken,Exeggutor,53.64,52.03,1.61,145
Exploud,Vibrava,53.18,51.57,1.61,403
Torchic,Mudkip,47.83,46.22,1.61,692
Miltank,Groudon,54.05,52.45,1.61,311
Pelipper,Charizard,54.58,52.98,1.61,350
Hoothoot,Jolteon,50.25,48.65,1.6,138
Flareon,Groudon,56.05,54.45,1.6,299
Magnemite,Skarmory,50.93,49.33,1.6,79
Scyther,Cradily,51.79,50.19,1.6,359
Blastoise,Magneton,51.96,50.36,1.6,360
Marowak,Arcanine,54.49,52.88,1.6,280
Mudkip,Plusle,48.87,47.27,1.6,90
Grovyle,Smeargle,49.82,48.23,1.59,248
Elekid,Ivysaur,54.1,52.51,1.59,151
Spearow,Miltank,50.28,48.69,1.59,155
Starmie,Typhlosion,52.52,50.93,1.59,317
Eevee,Exeggutor,46.9,45.31,1.59,64
Tentacool,Ivysaur,49.62,48.03,1.59,153
Natu,Snorlax,49.97,48.38,1.59,67
Diglett,Minun,48.71,47.11,1.59,147
Jolteon,Gyarados,57.94,56.34,1.59,383
Torchic,Slakoth,48.78,47.2,1.58,709
Cacturne,Charizard,55.92,54.34,1.58,359
Sunkern,Cacturne,46.55,44.98,1.58,72
Xatu,Vileplume,54.29,52.72,1.58,297
Scyther,Moltres,56.5,54.91,1.58,306
Starmie,Skarmory,52.25,50.67,1.58,351
Charmeleon,Trapinch,52.78,51.21,1.57,224
Onix,Noctowl,47.96,46.4,1.56,72
