Tier,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Wins,Losses,Draws,WinRate%
3,Charmeleon,Trapinch,Loudred,Combusken,Pidgey,,40,4,0,90.9
3,Zubat,Wartortle,Loudred,Swampert,Wingull,,30,3,0,90.9
3,Meganium,Golbat,Spearow,Loudred,Porygon,,30,3,0,90.9
3,Minun,Zubat,Ponyta,Loudred,Marill,,40,4,0,90.9
3,Mareep,Croconaw,Chikorita,Porygon2,Golbat,,40,4,0,90.9
3,Croconaw,Vigoroth,Blaziken,Phanpy,Bayleef,,50,5,0,90.9
3,Loudred,Swampert,Oddish,Charmeleon,Porygon,,40,4,0,90.9
3,Plusle,Cubone,Croconaw,Onix,Mantine,,40,4,0,90.9
3,Loudred,Blaziken,Voltorb,Torchic,Ponyta,,40,3,1,90.9
3,Sandshrew,Porygon2,Ponyta,Mantine,Croconaw,,39,4,0,90.7
3,Charmeleon,Croconaw,Natu,Mareep,Magby,,39,4,0,90.7
3,Minun,Blaziken,Wartortle,Charmeleon,Exeggcute,,39,4,0,90.7
3,Magnemite,Plusle,Grovyle,Minun,Exeggcute,,39,4,0,90.7
3,Charmeleon,Porygon2,Totodile,Ivysaur,Voltorb,,39,4,0,90.7
3,Minun,Porygon2,Meganium,Magnemite,Charmander,,39,4,0,90.7
3,Porygon,Oddish,Marill,Ponyta,Golbat,,39,4,0,90.7
3,Elekid,Mudkip,Croconaw,Porygon2,Blaziken,,39,4,0,90.7
3,Meganium,Blaziken,Cyndaquil,Oddish,Minun,,39,4,0,90.7
3,Charmeleon,Mantine,Cyndaquil,Elekid,Whismur,,39,4,0,90.7
3,Loudred,Spearow,Slowpoke,Charmeleon,Sunflora,,39,3,1,90.7
3,Voltorb,Mantine,Loudred,Trapinch,Hoothoot,,39,4,0,90.7
3,Magnemite,Bulbasaur,Bayleef,Blaziken,Ponyta,,29,3,0,90.6
3,Blaziken,Phanpy,Plusle,Tentacool,Spearow,,29,3,0,90.6
3,Magnemite,Blaziken,Sunflora,Magby,Quilava,,29,2,1,90.6
3,Minun,Vigoroth,Pidgey,Charmeleon,Ivysaur,,38,4,0,90.5
3,Natu,Loudred,Spearow,Larvitar,Exeggcute,,38,3,1,90.5
3,Plusle,Swampert,Charmeleon,Trapinch,Elekid,,38,4,0,90.5
3,Porygon2,Bayleef,Blaziken,Charmeleon,Slugma,,38,4,0,90.5
3,Ivysaur,Swampert,Voltorb,Phanpy,Magby,,38,4,0,90.5
3,Raticate,Loudred,Golbat,Grovyle,Porygon,,38,4,0,90.5
3,Cubone,Swampert,Mareep,Geodude,Porygon2,,38,4,0,90.5
3,Ivysaur,Onix,Grovyle,Charmander,Blaziken,,38,4,0,90.5
3,Natu,Wartortle,Tentacool,Quilava,Swampert,,38,3,1,90.5
3,Meganium,Slugma,Charmeleon,Ivysaur,Bayleef,,38,4,0,90.5
3,Ivysaur,Magnemite,Tentacool,Minun,Charmeleon,,38,3,1,90.5
3,Wartortle,Ponyta,Porygon2,Magby,Pikachu,,38,4,0,90.5
3,Loudred,Voltorb,Blaziken,Raticate,Mareep,,38,2,2,90.5
3,Charmander,Mantine,Golbat,Treecko,Blaziken,,38,4,0,90.5
3,Psyduck,Grovyle,Sunflora,Porygon2,Ponyta,,38,4,0,90.5
3,Natu,Phanpy,Charmeleon,Ivysaur,Hoothoot,,38,3,1,90.5
3,Blaziken,Larvitar,Loudred,Diglett,Vigoroth,,38,2,2,90.5
3,Loudred,Cyndaquil,Charmeleon,Blaziken,Psyduck,,38,4,0,90.5
3,Geodude,Ponyta,Mantine,Vigoroth,Loudred,,38,4,0,90.5
3,Vulpix,Minun,Swampert,Exeggcute,Cubone,,38,4,0,90.5
3,Numel,Mantine,Plusle,Natu,Marshtomp,,38,4,0,90.5
3,Loudred,Spearow,Oddish,Exeggcute,Grovyle,,47,5,0,90.4
3,Raticate,Magnemite,Minun,Charmeleon,Mantine,,28,3,0,90.3
3,Whismur,Smeargle,Charmeleon,Treecko,Magnemite,,28,3,0,90.3
3,Marshtomp,Trapinch,Loudred,Plusle,Charmeleon,,28,3,0,90.3
3,Oddish,Phanpy,Swampert,Golbat,Magnemite,,37,4,0,90.2
3,Golbat,Meganium,Blaziken,Whismur,Trapinch,,37,4,0,90.2
3,Porygon2,Slowpoke,Golbat,Combusken,Grovyle,,37,4,0,90.2
3,Ponyta,Plusle,Grovyle,Blaziken,Raticate,,37,4,0,90.2
3,Plusle,Mantine,Cubone,Raticate,Porygon,,37,4,0,90.2
3,Mantine,Smeargle,Porygon2,Pikachu,Bayleef,,37,4,0,90.2
3,Spearow,Loudred,Exeggcute,Totodile,Vigoroth,,37,4,0,90.2
3,Minun,Croconaw,Charmeleon,Chikorita,Ivysaur,,37,4,0,90.2
3,Hoothoot,Sunflora,Blaziken,Quilava,Vigoroth,,37,1,3,90.2
3,Whismur,Charmeleon,Vigoroth,Porygon2,Marill,,37,4,0,90.2
3,Porygon2,Zubat,Marshtomp,Blaziken,Croconaw,,37,4,0,90.2
3,Mantine,Ponyta,Loudred,Magby,Slowpoke,,37,3,1,90.2
3,Torchic,Eevee,Meganium,Charmeleon,Slakoth,,37,4,0,90.2
3,Raticate,Charmeleon,Smeargle,Squirtle,Spearow,,37,4,0,90.2
3,Loudred,Vigoroth,Elekid,Onix,Meganium,,37,4,0,90.2
3,Charmeleon,Blaziken,Trapinch,Hoothoot,Mantine,,37,1,3,90.2
3,Swampert,Raticate,Elekid,Loudred,Slugma,,46,4,1,90.2
3,Charmeleon,Minun,Bulbasaur,Natu,Golbat,,46,4,1,90.2
3,Raticate,Cyndaquil,Blaziken,Golbat,Combusken,,36,4,0,90.0
3,Voltorb,Meganium,Porygon2,Diglett,Numel,,36,4,0,90.0
3,Vigoroth,Meganium,Natu,Charmeleon,Oddish,,36,4,0,90.0
3,Meganium,Magnemite,Porygon,Blaziken,Pikachu,,45,5,0,90.0
3,Ponyta,Trapinch,Smeargle,Wartortle,Charmeleon,,36,3,1,90.0
3,Oddish,Loudred,Croconaw,Spearow,Blaziken,,27,2,1,90.0
3,Mantine,Porygon2,Croconaw,Trapinch,Psyduck,,36,4,0,90.0
3,Wartortle,Cacnea,Combusken,Charmeleon,Raticate,,36,4,0,90.0
3,Grovyle,Geodude,Quilava,Cubone,Swampert,,36,4,0,90.0
3,Slakoth,Blaziken,Vulpix,Exeggcute,Meganium,,36,4,0,90.0
3,Ponyta,Meowth,Meganium,Croconaw,Porygon2,,36,4,0,90.0
3,Elekid,Pikachu,Magnemite,Blaziken,Wartortle,,36,4,0,90.0
3,Ivysaur,Pikachu,Blaziken,Chikorita,Wingull,,36,4,0,90.0
3,Mantine,Squirtle,Elekid,Trapinch,Ponyta,,36,4,0,90.0
3,Tentacool,Onix,Loudred,Charmeleon,Porygon2,,36,4,0,90.0
3,Mantine,Plusle,Raticate,Golbat,Hoothoot,,27,2,1,90.0
3,Sunkern,Onix,Larvitar,Loudred,Cacnea,,36,4,0,90.0
3,Elekid,Mantine,Blaziken,Onix,Magby,,36,4,0,90.0
3,Porygon2,Minun,Grovyle,Smeargle,Voltorb,,36,4,0,90.0
3,Ponyta,Loudred,Raticate,Minun,Croconaw,,36,4,0,90.0
3,Mantine,Charmeleon,Sandshrew,Minun,Magnemite,,36,4,0,90.0
3,Bayleef,Pikachu,Loudred,Tentacool,Golbat,,45,5,0,90.0
3,Smeargle,Loudred,Ivysaur,Vulpix,Mantine,,36,4,0,90.0
3,Eevee,Charmeleon,Swampert,Magby,Blaziken,,36,4,0,90.0
3,Smeargle,Mudkip,Loudred,Charmeleon,Spearow,,36,4,0,90.0
3,Minun,Loudred,Quilava,Mareep,Cubone,,36,4,0,90.0
3,Diglett,Ivysaur,Squirtle,Golbat,Mantine,,36,4,0,90.0
3,Mudkip,Mantine,Loudred,Spearow,Cubone,,36,4,0,90.0
3,Golbat,Totodile,Slakoth,Charmeleon,Magnemite,,36,4,0,90.0
3,Bulbasaur,Meganium,Mantine,Ponyta,Spearow,,36,3,1,90.0
3,Mantine,Meganium,Tentacool,Loudred,Larvitar,,36,4,0,90.0
3,Whismur,Smeargle,Grovyle,Blaziken,Wartortle,,35,4,0,89.7
3,Meowth,Sandshrew,Ponyta,Blaziken,Grovyle,,35,4,0,89.7
3,Pikachu,Wartortle,Charmeleon,Phanpy,Ponyta,,35,4,0,89.7
3,Smeargle,Loudred,Tentacool,Sunflora,Golbat,,35,4,0,89.7
3,Porygon2,Vigoroth,Raticate,Squirtle,Blaziken,,35,4,0,89.7
3,Whismur,Ponyta,Minun,Squirtle,Ivysaur,,35,4,0,89.7
3,Wartortle,Ivysaur,Swampert,Squirtle,Meganium,,35,4,0,89.7
3,Magnemite,Swampert,Minun,Torchic,Cubone,,35,4,0,89.7
3,Squirtle,Swampert,Ponyta,Eevee,Charmeleon,,35,4,0,89.7
3,Swampert,Marill,Marshtomp,Rattata,Blaziken,,35,4,0,89.7
3,Sunflora,Ponyta,Wartortle,Plusle,Natu,,35,4,0,89.7
3,Cyndaquil,Porygon2,Voltorb,Blaziken,Swampert,,35,4,0,89.7
3,Natu,Smeargle,Mantine,Porygon2,Loudred,,35,4,0,89.7
3,Quilava,Ponyta,Loudred,Pikachu,Marshtomp,,35,4,0,89.7
3,Swampert,Porygon2,Oddish,Plusle,Trapinch,,35,4,0,89.7
3,Ponyta,Spearow,Mareep,Meganium,Hoothoot,,35,3,1,89.7
3,Meganium,Charmeleon,Sunflora,Wingull,Treecko,,35,4,0,89.7
3,Ivysaur,Totodile,Blaziken,Magnemite,Natu,,35,3,1,89.7
3,Combusken,Mantine,Loudred,Vigoroth,Charmander,,35,4,0,89.7
3,Smeargle,Voltorb,Meganium,Minun,Golbat,,35,4,0,89.7
3,Slugma,Mareep,Golbat,Voltorb,Magnemite,,35,4,0,89.7
3,Loudred,Smeargle,Whismur,Elekid,Blaziken,,35,4,0,89.7
3,Loudred,Numel,Cacnea,Mantine,Charmander,,35,4,0,89.7
3,Meganium,Raticate,Vigoroth,Minun,Ponyta,,35,4,0,89.7
3,Magby,Mantine,Voltorb,Cubone,Totodile,,35,4,0,89.7
3,Swampert,Charmeleon,Grovyle,Magikarp,Cubone,,35,4,0,89.7
3,Voltorb,Eevee,Loudred,Grovyle,Porygon2,,35,4,0,89.7
3,Minun,Charmeleon,Grovyle,Magnemite,Eevee,,35,4,0,89.7
3,Slugma,Spearow,Marill,Golbat,Mantine,,35,4,0,89.7
3,Golbat,Quilava,Natu,Meganium,Mareep,,43,5,0,89.6
3,Porygon,Ponyta,Golbat,Magby,Croconaw,,34,3,1,89.5
3,Psyduck,Plusle,Mudkip,Meganium,Ponyta,,34,4,0,89.5
3,Porygon2,Plusle,Blaziken,Pidgey,Geodude,,34,4,0,89.5
3,Blaziken,Mantine,Combusken,Voltorb,Onix,,34,4,0,89.5
3,Porygon2,Meganium,Charmeleon,Geodude,Pidgey,,34,4,0,89.5
3,Magby,Mantine,Combusken,Porygon2,Marill,,34,4,0,89.5
3,Mantine,Charmeleon,Exeggcute,Combusken,Spearow,,34,4,0,89.5
3,Quilava,Magnemite,Charmeleon,Loudred,Geodude,,34,4,0,89.5
3,Chansey,Blaziken,Marill,Plusle,Golbat,,34,4,0,89.5
3,Golbat,Combusken,Pikachu,Charmeleon,Magnemite,,34,4,0,89.5
3,Blaziken,Oddish,Loudred,Quilava,Meganium,,34,4,0,89.5
3,Whismur,Elekid,Croconaw,Spearow,Ivysaur,,34,4,0,89.5
3,Whismur,Marill,Ponyta,Charmeleon,Slowpoke,,34,4,0,89.5
3,Golbat,Mareep,Minun,Plusle,Marill,,34,4,0,89.5
3,Quilava,Ponyta,Meganium,Zubat,Charmander,,34,3,1,89.5
3,Chansey,Charmeleon,Wartortle,Mantine,Natu,,34,3,1,89.5
3,Ivysaur,Chikorita,Porygon2,Loudred,Vigoroth,,34,4,0,89.5
3,Cubone,Wartortle,Plusle,Croconaw,Slakoth,,34,4,0,89.5
3,Ponyta,Croconaw,Mantine,Meowth,Charmeleon,,34,4,0,89.5
3,Psyduck,Raticate,Natu,Blaziken,Smeargle,,34,4,0,89.5
3,Sunkern,Trapinch,Loudred,Minun,Sunflora,,34,4,0,89.5
3,Mantine,Meganium,Porygon2,Bayleef,Squirtle,,42,5,0,89.4
3,Magby,Meganium,Slugma,Cubone,Combusken,,42,5,0,89.4
3,Slakoth,Charmeleon,Trapinch,Mantine,Porygon,,42,5,0,89.4
3,Porygon2,Quilava,Chikorita,Loudred,Croconaw,,42,5,0,89.4
3,Quilava,Elekid,Ponyta,Mareep,Golbat,,42,4,1,89.4
3,Magnemite,Croconaw,Mareep,Cubone,Quilava,,42,5,0,89.4
3,Sandshrew,Blaziken,Ponyta,Hoothoot,Mantine,,42,4,1,89.4
3,Mantine,Golbat,Pidgey,Minun,Onix,,42,5,0,89.4
3,Wartortle,Voltorb,Ponyta,Porygon2,Magnemite,,25,3,0,89.3
3,Minun,Ponyta,Porygon2,Chansey,Marill,,25,3,0,89.3
3,Golbat,Phanpy,Meganium,Marill,Charmeleon,,33,4,0,89.2
3,Porygon2,Mantine,Trapinch,Hoothoot,Smeargle,,33,3,1,89.2
3,Slugma,Ponyta,Exeggcute,Quilava,Natu,,33,4,0,89.2
3,Croconaw,Natu,Squirtle,Combusken,Plusle,,33,4,0,89.2
3,Croconaw,Whismur,Combusken,Treecko,Blaziken,,33,4,0,89.2
3,Vigoroth,Croconaw,Numel,Swampert,Phanpy,,33,4,0,89.2
3,Ponyta,Sandshrew,Blaziken,Elekid,Magikarp,,33,4,0,89.2
3,Mantine,Sandshrew,Natu,Wartortle,Slugma,,33,4,0,89.2
3,Meganium,Plusle,Phanpy,Quilava,Diglett,,33,4,0,89.2
3,Plusle,Porygon2,Golbat,Diglett,Larvitar,,33,4,0,89.2
3,Eevee,Spearow,Mantine,Smeargle,Porygon2,,33,4,0,89.2
3,Natu,Totodile,Croconaw,Meganium,Grovyle,,33,4,0,89.2
3,Loudred,Marshtomp,Wingull,Charmeleon,Ponyta,,33,3,1,89.2
3,Numel,Magnemite,Plusle,Trapinch,Ivysaur,,33,4,0,89.2
3,Blaziken,Slakoth,Loudred,Ponyta,Marshtomp,,33,4,0,89.2
3,Exeggcute,Golbat,Combusken,Slugma,Ivysaur,,33,4,0,89.2
3,Smeargle,Slowpoke,Trapinch,Blaziken,Swampert,,33,3,1,89.2
3,Rattata,Meganium,Minun,Charmeleon,Bulbasaur,,33,4,0,89.2
3,Cyndaquil,Bayleef,Minun,Golbat,Loudred,,33,4,0,89.2
3,Torchic,Golbat,Cubone,Magby,Phanpy,,33,4,0,89.2
3,Ivysaur,Cacnea,Blaziken,Cubone,Grovyle,,33,4,0,89.2
3,Quilava,Sunflora,Blaziken,Wingull,Voltorb,,33,3,1,89.2
3,Pikachu,Charmeleon,Torchic,Porygon2,Porygon,,33,4,0,89.2
3,Meganium,Golbat,Numel,Magby,Magnemite,,33,3,1,89.2
3,Blaziken,Spearow,Grovyle,Plusle,Meganium,,33,4,0,89.2
3,Cubone,Porygon2,Smeargle,Golbat,Charmander,,33,4,0,89.2
3,Charmeleon,Psyduck,Ponyta,Charmander,Golbat,,33,4,0,89.2
3,Ponyta,Blaziken,Cubone,Minun,Numel,,41,5,0,89.1
3,Elekid,Larvitar,Loudred,Ivysaur,Vulpix,,41,5,0,89.1
3,Marill,Numel,Charmeleon,Swampert,Whismur,,41,5,0,89.1
3,Spearow,Blaziken,Zubat,Minun,Hoothoot,,41,5,0,89.1
3,Meganium,Onix,Mudkip,Blaziken,Cubone,,41,5,0,89.1
3,Raticate,Numel,Oddish,Meganium,Blaziken,,41,5,0,89.1
3,Vulpix,Raticate,Ponyta,Mantine,Exeggcute,,41,5,0,89.1
3,Minun,Combusken,Sandshrew,Mantine,Plusle,,41,4,1,89.1
3,Numel,Swampert,Mantine,Plusle,Marshtomp,,41,5,0,89.1
3,Smeargle,Croconaw,Porygon2,Porygon,Minun,,41,5,0,89.1
3,Slugma,Mantine,Meganium,Smeargle,Totodile,,32,4,0,88.9
3,Charmeleon,Marill,Grovyle,Chansey,Mantine,,32,4,0,88.9
3,Trapinch,Torchic,Charmeleon,Blaziken,Quilava,,40,5,0,88.9
3,Combusken,Meganium,Golbat,Swampert,Spearow,,32,3,1,88.9
3,Charmeleon,Porygon2,Cacnea,Sunflora,Larvitar,,40,5,0,88.9
3,Plusle,Elekid,Loudred,Minun,Meganium,,32,4,0,88.9
3,Exeggcute,Spearow,Ponyta,Combusken,Blaziken,,32,4,0,88.9
3,Porygon2,Mantine,Meganium,Vigoroth,Slowpoke,,48,6,0,88.9
3,Magby,Porygon2,Swampert,Bayleef,Blaziken,,40,5,0,88.9
3,Cacnea,Loudred,Mantine,Smeargle,Vigoroth,,40,5,0,88.9
3,Ivysaur,Blaziken,Whismur,Combusken,Sunflora,,40,4,1,88.9
3,Minun,Spearow,Eevee,Porygon2,Natu,,40,5,0,88.9
3,Oddish,Plusle,Wartortle,Magnemite,Ponyta,,32,4,0,88.9
3,Charmeleon,Loudred,Vigoroth,Mareep,Eevee,,32,4,0,88.9
3,Charmeleon,Loudred,Sandshrew,Minun,Whismur,,40,5,0,88.9
3,Charmeleon,Croconaw,Ivysaur,Hoothoot,Grovyle,,32,3,1,88.9
3,Numel,Mudkip,Charmeleon,Meganium,Mantine,,32,4,0,88.9
3,Meganium,Ponyta,Porygon,Charmeleon,Zubat,,32,3,1,88.9
3,Loudred,Charmeleon,Slakoth,Croconaw,Combusken,,40,5,0,88.9
3,Mantine,Blaziken,Chansey,Geodude,Meganium,,40,4,1,88.9
3,Ponyta,Mareep,Swampert,Spearow,Pikachu,,32,4,0,88.9
3,Eevee,Squirtle,Blaziken,Loudred,Golbat,,40,5,0,88.9
3,Onix,Pikachu,Golbat,Combusken,Bayleef,,40,5,0,88.9
3,Meganium,Croconaw,Porygon2,Cacnea,Oddish,,40,5,0,88.9
3,Blaziken,Golbat,Slakoth,Voltorb,Ivysaur,,40,5,0,88.9
3,Loudred,Onix,Blaziken,Hoothoot,Marill,,32,2,2,88.9
3,Mareep,Croconaw,Grovyle,Blaziken,Magikarp,,40,5,0,88.9
3,Marshtomp,Whismur,Blaziken,Wartortle,Plusle,,32,4,0,88.9
3,Golbat,Ponyta,Porygon2,Pikachu,Raticate,,39,4,1,88.6
3,Meganium,Golbat,Zubat,Loudred,Bulbasaur,,39,5,0,88.6
3,Oddish,Meganium,Ponyta,Eevee,Swampert,,39,5,0,88.6
3,Sandshrew,Cubone,Loudred,Golbat,Oddish,,39,5,0,88.6
3,Ponyta,Meganium,Numel,Elekid,Onix,,39,5,0,88.6
3,Cacnea,Swampert,Charmeleon,Magikarp,Loudred,,39,5,0,88.6
3,Torchic,Meganium,Chikorita,Whismur,Swampert,,39,5,0,88.6
3,Combusken,Meganium,Magnemite,Psyduck,Ponyta,,39,5,0,88.6
3,Charmeleon,Magnemite,Raticate,Quilava,Natu,,39,5,0,88.6
3,Vigoroth,Quilava,Whismur,Charmeleon,Zubat,,39,5,0,88.6
3,Psyduck,Meganium,Charmander,Magby,Blaziken,,39,5,0,88.6
3,Quilava,Plusle,Spearow,Cubone,Charmeleon,,39,5,0,88.6
3,Onix,Magnemite,Mantine,Raticate,Golbat,,39,5,0,88.6
3,Ivysaur,Numel,Diglett,Loudred,Vigoroth,,39,4,1,88.6
3,Wartortle,Plusle,Charmeleon,Larvitar,Cubone,,39,5,0,88.6
3,Golbat,Marill,Charmeleon,Sunkern,Natu,,39,5,0,88.6
3,Marill,Pidgey,Plusle,Magnemite,Charmeleon,,39,5,0,88.6
3,Blaziken,Swampert,Smeargle,Numel,Ivysaur,,31,4,0,88.6
3,Porygon2,Combusken,Magikarp,Golbat,Loudred,,31,4,0,88.6
3,Bulbasaur,Ivysaur,Swampert,Smeargle,Mantine,,31,3,1,88.6
3,Mareep,Numel,Blaziken,Meganium,Chansey,,31,4,0,88.6
3,Onix,Golbat,Vulpix,Combusken,Mantine,,31,4,0,88.6
3,Whismur,Croconaw,Eevee,Blaziken,Natu,,31,4,0,88.6
3,Zubat,Phanpy,Charmeleon,Magby,Blaziken,,31,4,0,88.6
3,Loudred,Onix,Mantine,Porygon,Combusken,,31,4,0,88.6
3,Mudkip,Magby,Voltorb,Loudred,Porygon2,,31,4,0,88.6
3,Elekid,Charmeleon,Ponyta,Magby,Mudkip,,31,4,0,88.6
3,Ponyta,Minun,Exeggcute,Swampert,Elekid,,31,4,0,88.6
3,Sunflora,Whismur,Chansey,Blaziken,Golbat,,31,4,0,88.6
3,Rattata,Magnemite,Voltorb,Exeggcute,Blaziken,,31,4,0,88.6
3,Slugma,Mantine,Pidgey,Ponyta,Blaziken,,31,4,0,88.6
3,Smeargle,Grovyle,Porygon2,Sunflora,Golbat,,31,4,0,88.6
3,Porygon2,Loudred,Cyndaquil,Torchic,Croconaw,,31,4,0,88.6
3,Charmeleon,Mareep,Magnemite,Grovyle,Minun,,38,5,0,88.4
3,Charmeleon,Grovyle,Minun,Wingull,Mantine,,38,5,0,88.4
3,Mudkip,Meganium,Ponyta,Slowpoke,Chansey,,38,5,0,88.4
3,Plusle,Bayleef,Swampert,Grovyle,Trapinch,,38,5,0,88.4
3,Plusle,Blaziken,Elekid,Bayleef,Ponyta,,38,5,0,88.4
3,Swampert,Ponyta,Loudred,Grovyle,Treecko,,38,5,0,88.4
3,Minun,Meganium,Oddish,Phanpy,Swampert,,38,5,0,88.4
3,Cubone,Sunflora,Vigoroth,Quilava,Porygon2,,38,5,0,88.4
3,Slakoth,Slugma,Voltorb,Blaziken,Magnemite,,38,5,0,88.4
3,Croconaw,Ivysaur,Golbat,Totodile,Cubone,,38,5,0,88.4
3,Charmeleon,Golbat,Ivysaur,Combusken,Diglett,,38,5,0,88.4
3,Phanpy,Porygon2,Pidgey,Charmander,Blaziken,,38,5,0,88.4
3,Slugma,Grovyle,Plusle,Golbat,Onix,,38,5,0,88.4
3,Charmeleon,Slowpoke,Phanpy,Golbat,Spearow,,38,4,1,88.4
3,Swampert,Cyndaquil,Numel,Ponyta,Croconaw,,38,5,0,88.4
3,Vigoroth,Tentacool,Charmeleon,Golbat,Wartortle,,38,4,1,88.4
3,Golbat,Minun,Larvitar,Croconaw,Whismur,,38,4,1,88.4
3,Charmeleon,Wingull,Porygon2,Ponyta,Phanpy,,38,5,0,88.4
3,Larvitar,Quilava,Swampert,Whismur,Ivysaur,,38,5,0,88.4
3,Slugma,Trapinch,Swampert,Ponyta,Quilava,,38,5,0,88.4
3,Smeargle,Quilava,Loudred,Wartortle,Vigoroth,,30,4,0,88.2
3,Chikorita,Charmeleon,Minun,Quilava,Eevee,,30,4,0,88.2
3,Meganium,Charmander,Smeargle,Mantine,Magby,,30,4,0,88.2
3,Golbat,Mudkip,Wingull,Psyduck,Ponyta,,30,4,0,88.2
3,Loudred,Mantine,Totodile,Meganium,Sunkern,,30,4,0,88.2
3,Minun,Sunkern,Meganium,Loudred,Whismur,,30,4,0,88.2
3,Tentacool,Meganium,Minun,Hoothoot,Ponyta,,45,5,1,88.2
3,Swampert,Wingull,Plusle,Natu,Magnemite,,30,4,0,88.2
3,Onix,Plusle,Quilava,Minun,Vigoroth,,30,4,0,88.2
3,Loudred,Golbat,Natu,Marshtomp,Whismur,,30,3,1,88.2
3,Tentacool,Ivysaur,Swampert,Charmeleon,Eevee,,30,3,1,88.2
3,Swampert,Natu,Ivysaur,Oddish,Minun,,30,4,0,88.2
3,Marill,Croconaw,Charmeleon,Combusken,Sandshrew,,30,4,0,88.2
3,Mantine,Charmeleon,Pidgey,Ponyta,Hoothoot,,37,2,3,88.1
3,Golbat,Charmeleon,Eevee,Cubone,Meganium,,37,5,0,88.1
3,Slugma,Ponyta,Spearow,Larvitar,Blaziken,,37,5,0,88.1
3,Mantine,Elekid,Blaziken,Sandshrew,Minun,,37,5,0,88.1
3,Cubone,Swampert,Vigoroth,Psyduck,Charmeleon,,37,4,1,88.1
3,Cubone,Cacnea,Blaziken,Torchic,Mantine,,37,4,1,88.1
3,Loudred,Mantine,Elekid,Magikarp,Marshtomp,,37,5,0,88.1
3,Pidgey,Charmeleon,Plusle,Magby,Grovyle,,37,5,0,88.1
3,Blaziken,Vulpix,Magby,Ponyta,Mantine,,37,5,0,88.1
3,Psyduck,Trapinch,Minun,Ivysaur,Magnemite,,37,5,0,88.1
3,Loudred,Geodude,Zubat,Swampert,Phanpy,,37,4,1,88.1
3,Swampert,Plusle,Porygon2,Loudred,Voltorb,,37,4,1,88.1
3,Charmander,Charmeleon,Exeggcute,Porygon2,Mantine,,37,4,1,88.1
3,Mareep,Sunflora,Blaziken,Eevee,Combusken,,37,5,0,88.1
3,Golbat,Charmeleon,Wartortle,Onix,Plusle,,37,5,0,88.1
3,Golbat,Sandshrew,Bulbasaur,Oddish,Charmeleon,,37,5,0,88.1
3,Loudred,Meganium,Sunflora,Pikachu,Diglett,,37,5,0,88.1
3,Ivysaur,Chikorita,Charmeleon,Ponyta,Meganium,,37,5,0,88.1
3,Golbat,Psyduck,Magnemite,Torchic,Mantine,,37,5,0,88.1
3,Golbat,Trapinch,Meganium,Mareep,Combusken,,37,5,0,88.1
3,Combusken,Swampert,Quilava,Minun,Vulpix,,37,5,0,88.1
3,Meganium,Combusken,Voltorb,Exeggcute,Minun,,44,6,0,88.0
3,Porygon,Charmeleon,Loudred,Ivysaur,Rattata,,44,6,0,88.0
3,Numel,Slakoth,Charmeleon,Diglett,Meganium,,29,4,0,87.9
3,Pikachu,Swampert,Bayleef,Phanpy,Mantine,,29,3,1,87.9
3,Ivysaur,Marill,Mantine,Wartortle,Ponyta,,29,4,0,87.9
3,Ivysaur,Blaziken,Magnemite,Rattata,Grovyle,,29,3,1,87.9
3,Eevee,Porygon2,Blaziken,Cubone,Torchic,,29,4,0,87.9
3,Smeargle,Minun,Spearow,Magnemite,Combusken,,29,4,0,87.9
3,Cubone,Slakoth,Quilava,Sunflora,Meganium,,29,4,0,87.9
3,Wingull,Swampert,Sandshrew,Magnemite,Golbat,,29,4,0,87.9
3,Torchic,Wartortle,Raticate,Blaziken,Grovyle,,29,4,0,87.9
3,Slakoth,Grovyle,Smeargle,Ponyta,Onix,,29,4,0,87.9
3,Psyduck,Blaziken,Mantine,Combusken,Ponyta,,29,4,0,87.9
3,Spearow,Bulbasaur,Torchic,Blaziken,Swampert,,36,5,0,87.8
3,Mantine,Marshtomp,Wartortle,Charmeleon,Natu,,36,5,0,87.8
3,Cyndaquil,Golbat,Ponyta,Phanpy,Charmeleon,,36,5,0,87.8
3,Loudred,Vulpix,Blaziken,Elekid,Geodude,,36,5,0,87.8
3,Torchic,Bulbasaur,Magby,Blaziken,Mantine,,36,5,0,87.8
3,Chikorita,Smeargle,Ponyta,Mantine,Loudred,,36,5,0,87.8
3,Blaziken,Porygon2,Minun,Bulbasaur,Croconaw,,36,5,0,87.8
3,Charmeleon,Sunflora,Grovyle,Porygon2,Raticate,,36,5,0,87.8
3,Marill,Golbat,Plusle,Whismur,Porygon2,,36,5,0,87.8
3,Swampert,Quilava,Phanpy,Cyndaquil,Squirtle,,36,5,0,87.8
3,Slowpoke,Mantine,Quilava,Wartortle,Porygon2,,36,5,0,87.8
3,Whismur,Porygon2,Swampert,Cubone,Porygon,,36,5,0,87.8
3,Slakoth,Plusle,Minun,Meganium,Cubone,,36,5,0,87.8
3,Pikachu,Loudred,Ivysaur,Vigoroth,Mantine,,36,5,0,87.8
3,Ponyta,Meganium,Mantine,Onix,Voltorb,,36,4,1,87.8
3,Eevee,Swampert,Chikorita,Ponyta,Loudred,,36,5,0,87.8
3,Golbat,Trapinch,Pidgey,Croconaw,Mantine,,36,5,0,87.8
3,Ponyta,Diglett,Elekid,Blaziken,Wartortle,,36,5,0,87.8
