Pokemon1,Pokemon2,Winrate_Together,Avg_Base_Winrate,Synergy_Delta,Sample_Size
Cacturne,Oddish,45.99,48.76,-2.77,83
Minun,Zubat,41.33,44.1,-2.77,60
Growlithe,Sunkern,42.18,44.95,-2.77,82
Mantine,Raticate,45.24,48.02,-2.78,76
Mantine,Zubat,42.85,45.64,-2.79,88
Pelipper,Sunkern,43.02,45.81,-2.79,65
Golbat,Bayleef,43.79,46.59,-2.8,75
Loudred,Marshtomp,42.96,45.76,-2.8,75
Staryu,Diglett,44.66,47.46,-2.8,82
Porygon2,Sandshrew,47.34,50.14,-2.8,74
Electrike,Plusle,49.02,51.84,-2.82,83
Slugma,Vulpix,39.03,41.86,-2.82,58
Meganium,Hoothoot,45.29,48.12,-2.83,74
Flaaffy,Cacnea,46.39,49.23,-2.84,58
Graveler,Spearow,46.61,49.45,-2.84,77
Sunflora,Vulpix,39.48,42.32,-2.84,73
Lileep,Hoothoot,45.44,48.29,-2.85,72
Pelipper,Mareep,43.88,46.74,-2.86,66
Swampert,Onix,43.9,46.77,-2.87,56
Slugma,Onix,41.44,44.33,-2.88,61
Pelipper,Oddish,43.37,46.25,-2.88,65
Magnemite,Wartortle,43.94,46.82,-2.88,84
Natu,Marshtomp,41.22,44.09,-2.88,84
Quilava,Zubat,40.47,43.36,-2.89,77
Golbat,Natu,46.73,49.62,-2.89,71
Minun,Trapinch,43.35,46.24,-2.89,82
Blaziken,Bayleef,43.48,46.37,-2.89,83
Pikachu,Sunkern,38.19,41.09,-2.9,67
Pidgeotto,Bayleef,44.16,47.07,-2.91,43
Magnemite,Phanpy,44.34,47.25,-2.91,78
Growlithe,Slowpoke,42.51,45.43,-2.92,82
Electrode,Mareep,45.89,48.81,-2.92,82
Pupitar,Geodude,43.11,46.03,-2.92,76
Smeargle,Onix,41.58,44.49,-2.92,79
Minun,Oddish,41.18,44.09,-2.92,66
Minun,Elekid,42.1,45.02,-2.92,66
Graveler,Trapinch,44.47,47.38,-2.92,84
Spearow,Numel,42.2,45.13,-2.93,80
Tentacruel,Bayleef,46.55,49.49,-2.94,70
Natu,Hoothoot,42.18,45.12,-2.94,70
Graveler,Marshtomp,42.29,45.23,-2.94,85
Girafarig,Cacnea,43.45,46.41,-2.95,68
Minun,Exeggcute,43.14,46.08,-2.95,68
Trapinch,Zubat,39.35,42.3,-2.95,66
Wartortle,Bayleef,41.12,44.08,-2.95,90
Vigoroth,Eevee,39.36,42.32,-2.96,78
Camerupt,Magby,43.92,46.88,-2.96,85
Graveler,Wartortle,45.28,48.23,-2.96,76
Grovyle,Raticate,43.94,46.9,-2.96,71
Vigoroth,Vulpix,38.56,41.52,-2.96,80
Blaziken,Oddish,42.47,45.44,-2.97,68
Golbat,Sandshrew,45.18,48.16,-2.97,64
Spearow,Elekid,42.32,45.28,-2.97,76
Flaaffy,Mareep,46.33,49.3,-2.98,58
Porygon2,Psyduck,45.19,48.19,-2.99,70
Swampert,Chansey,43.8,46.8,-3.0,71
Natu,Marill,42.04,45.05,-3.0,75
Staryu,Pidgey,44.7,47.7,-3.01,81
Quilava,Cubone,42.97,46.0,-3.02,76
Grovyle,Tentacool,40.72,43.74,-3.02,79
Croconaw,Geodude,41.69,44.71,-3.02,72
Girafarig,Sunkern,42.52,45.55,-3.03,68
Staryu,Eevee,43.54,46.57,-3.03,70
Mantine,Onix,44.31,47.34,-3.03,50
Ivysaur,Geodude,43.57,46.61,-3.04,65
Porygon2,Cacnea,45.01,48.05,-3.05,79
Pupitar,Wingull,41.12,44.18,-3.06,73
Lileep,Magby,45.22,48.27,-3.06,80
Whismur,Trapinch,41.98,45.05,-3.07,73
Exeggutor,Oddish,45.57,48.64,-3.07,72
Exeggutor,Zubat,45.58,48.64,-3.07,75
Lileep,Diglett,45.12,48.2,-3.08,58
Golbat,Slugma,45.06,48.14,-3.08,84
Trapinch,Marill,40.16,43.23,-3.08,78
Wartortle,Sunflora,42.99,46.09,-3.09,71
Minun,Geodude,42.7,45.8,-3.1,75
Cubone,Marill,40.61,43.73,-3.11,71
Cubone,Exeggcute,41.66,44.77,-3.11,67
Graveler,Whismur,44.89,48.0,-3.11,63
Growlithe,Magby,43.29,46.41,-3.11,80
Spearow,Pikachu,42.65,45.76,-3.11,86
Phanpy,Slowpoke,40.48,43.61,-3.12,87
Graveler,Pidgey,43.28,46.41,-3.13,67
Loudred,Oddish,42.63,45.76,-3.13,63
Girafarig,Magnemite,46.53,49.67,-3.14,61
Graveler,Psyduck,42.64,45.77,-3.14,72
Pupitar,Hoothoot,42.2,45.35,-3.15,82
Pelipper,Marill,44.05,47.2,-3.15,81
Graveler,Pikachu,43.49,46.63,-3.15,76
Lileep,Eevee,44.15,47.3,-3.15,70
Blaziken,Marill,43.2,46.38,-3.18,73
Spearow,Bayleef,42.11,45.3,-3.18,86
Ponyta,Vulpix,41.4,44.59,-3.19,67
Geodude,Pikachu,40.06,43.24,-3.19,80
Ponyta,Pidgey,43.34,46.53,-3.19,64
Quilava,Vigoroth,42.29,45.5,-3.2,75
Grovyle,Numel,42.09,45.29,-3.2,78
Meganium,Bayleef,44.83,48.03,-3.2,76
Tentacruel,Larvitar,46.4,49.61,-3.21,68
Sunflora,Slugma,42.35,45.56,-3.22,64
Porygon2,Tentacool,43.65,46.87,-3.22,62
Minun,Raticate,43.25,46.48,-3.23,80
Minun,Pidgey,42.04,45.27,-3.23,86
Pelipper,Meowth,42.73,45.97,-3.23,73
Meganium,Elekid,44.79,48.02,-3.23,63
Blaziken,Voltorb,43.77,47.01,-3.24,76
Cubone,Larvitar,40.59,43.84,-3.24,76
Pidgeotto,Marshtomp,42.89,46.13,-3.24,69
Loudred,Sunkern,42.08,45.31,-3.24,82
Cubone,Cacnea,39.94,43.19,-3.25,79
Slugma,Diglett,40.3,43.55,-3.25,76
Camerupt,Numel,43.39,46.64,-3.25,75
Loudred,Mareep,42.99,46.25,-3.26,75
Camerupt,Hoothoot,43.63,46.89,-3.26,76
Plusle,Vigoroth,43.54,46.81,-3.27,78
Natu,Exeggcute,42.82,46.09,-3.27,87
Magnemite,Zubat,40.55,43.83,-3.28,83
Pidgeotto,Meowth,42.56,45.84,-3.29,73
Golduck,Magikarp,42.74,46.04,-3.3,87
Spearow,Cacnea,41.47,44.77,-3.3,91
Plusle,Zubat,41.38,44.67,-3.3,88
Quilava,Slugma,42.53,45.84,-3.3,77
Meganium,Mareep,44.27,47.58,-3.31,56
Meganium,Geodude,45.49,48.8,-3.31,60
Graveler,Chansey,43.65,46.97,-3.32,67
Whismur,Pikachu,40.99,44.3,-3.32,67
Phanpy,Croconaw,43.1,46.44,-3.33,70
Plusle,Onix,43.04,46.38,-3.33,57
Loudred,Trapinch,44.57,47.91,-3.34,79
Raticate,Chansey,40.92,44.26,-3.34,64
Graveler,Oddish,41.89,45.23,-3.34,76
Cubone,Vigoroth,41.57,44.92,-3.35,65
Chansey,Magby,39.52,42.88,-3.36,72
Croconaw,Elekid,40.57,43.93,-3.36,80
Grovyle,Combusken,42.63,45.99,-3.36,83
Smeargle,Chansey,41.16,44.52,-3.37,70
Vigoroth,Numel,39.68,43.05,-3.37,86
Camerupt,Cacnea,42.9,46.28,-3.38,77
Golbat,Pidgey,43.46,46.84,-3.38,81
Pelipper,Wingull,42.72,46.11,-3.39,63
Spearow,Natu,44.92,48.32,-3.4,74
Spearow,Meowth,40.65,44.07,-3.42,94
Golduck,Pupitar,48.62,52.05,-3.43,73
Sandshrew,Voltorb,40.78,44.21,-3.43,65
Hoothoot,Diglett,38.66,42.09,-3.43,69
Croconaw,Sandshrew,42.06,45.5,-3.44,72
Cubone,Slowpoke,39.36,42.81,-3.45,70
Exeggutor,Pupitar,49.37,52.83,-3.45,85
Pidgeotto,Numel,43.44,46.91,-3.47,65
Pidgeotto,Exeggcute,44.65,48.12,-3.47,71
Combusken,Diglett,39.08,42.55,-3.47,67
Voltorb,Hoothoot,39.25,42.74,-3.49,77
Camerupt,Oddish,42.37,45.87,-3.49,78
Ivysaur,Hoothoot,42.43,45.93,-3.5,80
Whismur,Raticate,41.79,45.29,-3.5,72
Wartortle,Croconaw,42.5,46.0,-3.5,58
Mantine,Magby,43.15,46.64,-3.5,73
Slugma,Psyduck,39.66,43.16,-3.5,88
Plusle,Mareep,41.64,45.16,-3.52,79
Quilava,Voltorb,41.4,44.93,-3.53,74
Graveler,Cubone,44.34,47.88,-3.53,85
Sunflora,Chansey,41.28,44.82,-3.54,81
Croconaw,Sunkern,39.02,42.56,-3.54,72
Cubone,Raticate,41.62,45.16,-3.54,88
Camerupt,Magikarp,40.5,44.03,-3.54,81
Larvitar,Slowpoke,37.68,41.23,-3.55,84
Cacturne,Vigoroth,47.35,50.9,-3.55,70
Quilava,Wartortle,42.81,46.36,-3.55,80
Quilava,Marshtomp,39.79,43.35,-3.56,68
Meganium,Marill,44.46,48.04,-3.58,87
Pikachu,Diglett,38.88,42.47,-3.59,68
Pidgeotto,Magikarp,40.7,44.3,-3.6,70
Girafarig,Mareep,42.88,46.48,-3.6,76
Graveler,Cacnea,42.04,45.64,-3.6,84
Larvitar,Magby,38.6,42.2,-3.6,65
Gloom,Diglett,43.25,46.86,-3.61,77
Smeargle,Magby,40.19,43.8,-3.61,57
Ponyta,Magnemite,45.42,49.03,-3.62,54
Sunflora,Smeargle,42.11,45.73,-3.62,74
Blaziken,Marshtomp,41.8,45.43,-3.63,80
Plusle,Geodude,42.74,46.38,-3.63,69
Swampert,Geodude,43.13,46.77,-3.64,68
Magnemite,Exeggcute,42.15,45.81,-3.66,65
Graveler,Vulpix,40.81,44.47,-3.66,68
Blaziken,Hoothoot,42.8,46.46,-3.66,66
Slugma,Mareep,39.45,43.11,-3.66,85
Sandshrew,Vigoroth,41.12,44.78,-3.66,91
Girafarig,Larvitar,43.39,47.05,-3.66,63
Charmeleon,Pikachu,42.93,46.59,-3.66,66
Pidgeotto,Larvitar,43.52,47.19,-3.67,69
Mantine,Larvitar,43.02,46.69,-3.67,63
Blaziken,Meowth,41.47,45.14,-3.68,67
Quilava,Sunkern,39.22,42.91,-3.69,87
Pupitar,Wartortle,43.64,47.33,-3.69,85
Ivysaur,Slowpoke,41.25,44.94,-3.69,70
Whismur,Bayleef,40.15,43.84,-3.69,82
Pelipper,Vigoroth,44.7,48.39,-3.69,58
Spearow,Trapinch,42.8,46.51,-3.71,69
Mantine,Psyduck,42.46,46.17,-3.71,70
Whismur,Cacnea,39.61,43.31,-3.71,72
Minun,Meowth,40.1,43.8,-3.71,68
Croconaw,Magby,40.3,44.02,-3.71,80
Phanpy,Slugma,42.34,46.05,-3.71,72
Vaporeon,Larvitar,47.85,51.57,-3.72,94
Ivysaur,Psyduck,41.72,45.45,-3.73,63
Swampert,Psyduck,41.88,45.61,-3.73,70
Magnemite,Chansey,41.81,45.55,-3.74,78
Spearow,Psyduck,41.16,44.9,-3.74,74
Voltorb,Larvitar,39.03,42.77,-3.74,82
Phanpy,Magikarp,37.99,41.74,-3.75,74
Pupitar,Larvitar,41.62,45.38,-3.76,81
Ponyta,Meowth,41.3,45.06,-3.76,78
Larvitar,Tentacool,36.66,40.42,-3.76,66
Pupitar,Zubat,40.56,44.33,-3.77,81
Minun,Magby,41.32,45.1,-3.78,69
Spearow,Oddish,40.58,44.36,-3.78,71
Ponyta,Vigoroth,43.72,47.5,-3.78,58
Growlithe,Numel,42.39,46.17,-3.78,79
Golduck,Vulpix,43.32,47.11,-3.79,72
Blaziken,Cacnea,42.05,45.84,-3.79,78
Wartortle,Pikachu,40.75,44.54,-3.79,77
Pupitar,Magby,41.54,45.33,-3.79,86
Grovyle,Marshtomp,40.71,44.51,-3.8,67
Magnemite,Psyduck,40.55,44.36,-3.81,73
Meganium,Marshtomp,43.27,47.09,-3.82,80
Sunflora,Magby,40.28,44.09,-3.82,79
Pidgeotto,Eevee,42.35,46.17,-3.83,78
Sandshrew,Trapinch,40.95,44.78,-3.84,76
Ivysaur,Wingull,40.91,44.76,-3.85,82
Chansey,Hoothoot,39.05,42.9,-3.85,59
Wartortle,Voltorb,40.85,44.72,-3.86,77
Girafarig,Voltorb,43.71,47.57,-3.86,83
Plusle,Diglett,41.74,45.6,-3.86,66
Vigoroth,Chansey,40.15,44.02,-3.87,78
Magnemite,Oddish,39.95,43.82,-3.87,62
Minun,Vulpix,39.45,43.33,-3.88,90
Wartortle,Hoothoot,40.29,44.16,-3.88,82
Grovyle,Mareep,41.13,45.0,-3.88,79
Mantine,Cacnea,42.17,46.05,-3.88,75
Ninetales,Larvitar,45.89,49.77,-3.88,85
Lileep,Zubat,43.38,47.27,-3.89,87
Combusken,Bayleef,38.66,42.55,-3.89,72
Persian,Magikarp,43.71,47.61,-3.9,72
Camerupt,Vulpix,41.19,45.1,-3.91,66
Blaziken,Numel,42.3,46.21,-3.91,72
Mantine,Bayleef,42.66,46.57,-3.91,92
Phanpy,Geodude,41.37,45.27,-3.91,62
Golbat,Slowpoke,41.77,45.7,-3.92,67
Grovyle,Wartortle,43.59,47.52,-3.92,67
Charmeleon,Mareep,41.75,45.68,-3.93,78
Staryu,Numel,43.37,47.3,-3.94,81
Phanpy,Larvitar,40.68,44.62,-3.94,76
Slugma,Pikachu,40.08,44.02,-3.94,68
Quilava,Geodude,41.12,45.06,-3.94,57
Graveler,Numel,42.07,46.01,-3.94,77
Croconaw,Onix,40.77,44.71,-3.94,55
Exeggutor,Sunkern,44.25,48.2,-3.95,82
Pupitar,Bayleef,41.3,45.26,-3.96,69
Camerupt,Pidgey,43.08,47.04,-3.96,92
Sunflora,Pikachu,40.52,44.48,-3.96,53
Phanpy,Wingull,39.46,43.42,-3.97,67
Meganium,Vulpix,42.35,46.33,-3.98,66
Golduck,Magby,44.9,48.88,-3.98,60
Girafarig,Magby,43.02,47.0,-3.98,70
Sunflora,Exeggcute,41.1,45.08,-3.98,83
Grovyle,Exeggcute,42.53,46.5,-3.98,75
Whismur,Vigoroth,41.05,45.05,-3.99,64
Electrode,Magikarp,42.5,46.49,-3.99,93
Smeargle,Combusken,40.27,44.27,-4.0,83
Exploud,Wingull,45.02,49.03,-4.0,75
Minun,Larvitar,41.15,45.15,-4.0,58
Spearow,Wartortle,43.35,47.36,-4.01,82
Charmeleon,Oddish,41.18,45.19,-4.01,61
Magnemite,Slugma,42.28,46.3,-4.02,66
Plusle,Voltorb,42.23,46.25,-4.02,67
Natu,Diglett,41.01,45.03,-4.02,73
Golbat,Raticate,44.02,48.05,-4.03,71
Slugma,Marshtomp,38.58,42.62,-4.03,80
Phanpy,Numel,40.32,44.34,-4.03,87
Quilava,Psyduck,39.86,43.89,-4.04,64
Magnemite,Diglett,40.71,44.75,-4.04,84
Staryu,Magikarp,40.66,44.7,-4.04,76
Pupitar,Slugma,42.75,46.8,-4.05,71
Gloom,Zubat,41.86,45.93,-4.07,76
Quilava,Larvitar,40.34,44.41,-4.07,79
Grovyle,Slowpoke,40.47,44.55,-4.08,64
Raticate,Bayleef,39.38,43.46,-4.08,80
Porygon2,Vulpix,42.8,46.88,-4.08,78
Wartortle,Magby,40.06,44.15,-4.09,72
Smeargle,Exeggcute,40.68,44.78,-4.1,86
Spearow,Hoothoot,41.29,45.38,-4.1,74
Phanpy,Marill,40.42,44.52,-4.1,81
Grovyle,Slugma,42.88,47.0,-4.11,83
Camerupt,Diglett,42.67,46.8,-4.12,80
Minun,Chansey,41.71,45.83,-4.12,86
Golbat,Psyduck,42.07,46.2,-4.13,72
Natu,Mareep,40.46,44.59,-4.13,79
Charmeleon,Combusken,42.54,46.67,-4.13,71
Spearow,Mareep,40.71,44.85,-4.14,76
Mantine,Magikarp,39.66,43.8,-4.14,68
Sandshrew,Marill,39.44,43.58,-4.14,74
Ponyta,Whismur,43.98,48.12,-4.14,57
Croconaw,Zubat,38.87,43.01,-4.14,63
Ponyta,Pikachu,42.61,46.75,-4.14,56
Grovyle,Whismur,43.14,47.28,-4.14,69
Pikachu,Marill,38.34,42.48,-4.15,80
Spearow,Exeggcute,42.19,46.35,-4.16,78
Loudred,Tentacool,40.82,44.98,-4.17,69
Minun,Croconaw,42.79,46.96,-4.17,69
Larvitar,Cacnea,37.44,41.61,-4.17,75
Wartortle,Oddish,38.96,43.14,-4.18,77
Trapinch,Cacnea,38.52,42.7,-4.18,75
Croconaw,Exeggcute,40.82,44.99,-4.18,71
Ponyta,Diglett,42.1,46.28,-4.19,66
Loudred,Diglett,42.5,46.69,-4.19,71
Trapinch,Elekid,39.02,43.22,-4.2,70
Minun,Pikachu,41.3,45.49,-4.2,69
Pelipper,Croconaw,44.91,49.12,-4.21,77
Plusle,Hoothoot,41.49,45.7,-4.21,78
Blaziken,Wingull,41.08,45.29,-4.21,68
Golbat,Tentacool,40.66,44.89,-4.22,68
Minun,Eevee,39.92,44.13,-4.22,73
Natu,Cubone,42.51,46.74,-4.23,57
Pupitar,Psyduck,40.63,44.86,-4.23,60
Swampert,Cacnea,41.25,45.48,-4.23,80
Graveler,Slowpoke,41.04,45.27,-4.23,62
Camerupt,Marill,42.57,46.81,-4.24,79
Mantine,Slowpoke,41.43,45.67,-4.24,67
Natu,Geodude,41.57,45.8,-4.24,51
Girafarig,Minun,45.69,49.95,-4.26,68
Charmeleon,Marshtomp,40.93,45.19,-4.26,66
Cacturne,Magikarp,42.67,46.93,-4.26,65
Camerupt,Psyduck,42.15,46.41,-4.26,69
Plusle,Sunkern,39.94,44.23,-4.28,82
Swampert,Sunkern,40.34,44.62,-4.28,74
Phanpy,Raticate,41.67,45.95,-4.29,80
Golduck,Sunkern,43.13,47.42,-4.29,73
Loudred,Hoothoot,42.48,46.78,-4.3,65
Smeargle,Eevee,38.53,42.83,-4.3,74
Pupitar,Meowth,39.73,44.03,-4.3,83
Golduck,Marshtomp,43.56,47.87,-4.31,57
Blaziken,Magikarp,39.29,43.6,-4.32,86
Blaziken,Magby,42.12,46.44,-4.32,66
Cubone,Oddish,38.46,42.78,-4.32,56
Ivysaur,Numel,41.35,45.68,-4.33,89
Plusle,Wingull,40.19,44.53,-4.34,69
Sunflora,Whismur,41.51,45.85,-4.34,79
Quilava,Combusken,40.49,44.83,-4.34,75
Charmeleon,Elekid,41.77,46.12,-4.34,74
Blaziken,Mareep,41.57,45.92,-4.36,73
Sunflora,Sunkern,38.28,42.64,-4.36,62
Sunflora,Marill,39.67,44.03,-4.36,85
Wartortle,Cubone,41.42,45.78,-4.36,69
Slugma,Marill,39.2,43.56,-4.36,74
Golbat,Magby,42.3,46.67,-4.37,78
Slugma,Magby,39.25,43.63,-4.38,72
Quilava,Raticate,41.36,45.74,-4.38,72
Sunflora,Cubone,41.33,45.73,-4.39,56
Natu,Oddish,39.71,44.1,-4.39,72
Lileep,Sunkern,42.43,46.82,-4.39,66
Onix,Bayleef,38.39,42.78,-4.39,77
Growlithe,Larvitar,42.06,46.45,-4.39,77
Loudred,Chansey,43.09,47.5,-4.4,61
Girafarig,Magikarp,39.77,44.16,-4.4,88
Charmeleon,Sunkern,40.34,44.75,-4.41,83
Hoothoot,Marshtomp,36.75,41.16,-4.41,80
Voltorb,Diglett,38.23,42.64,-4.42,71
Sunflora,Hoothoot,39.69,44.11,-4.42,66
Croconaw,Eevee,38.63,43.05,-4.42,62
Geodude,Larvitar,38.47,42.9,-4.43,72
Pupitar,Tentacool,39.12,43.55,-4.43,72
Slugma,Elekid,39.11,43.55,-4.44,70
Ponyta,Oddish,40.91,45.36,-4.45,77
Wartortle,Whismur,41.45,45.91,-4.46,61
Pikachu,Meowth,36.79,41.25,-4.46,75
Loudred,Onix,43.01,47.47,-4.46,82
Sunflora,Onix,40.33,44.79,-4.46,66
Magnemite,Pidgey,40.53,45.0,-4.46,71
Cubone,Hoothoot,39.35,43.8,-4.46,91
Graveler,Wingull,40.62,45.09,-4.47,90
Loudred,Sandshrew,43.79,48.26,-4.47,75
Phanpy,Whismur,41.87,46.34,-4.47,79
Charmeleon,Larvitar,41.76,46.25,-4.48,66
Croconaw,Hoothoot,39.55,44.03,-4.48,48
Tentacruel,Vulpix,43.31,47.79,-4.48,68
Sunflora,Raticate,40.99,45.47,-4.48,74
Sunflora,Elekid,39.52,44.01,-4.49,72
Sunflora,Sandshrew,41.09,45.58,-4.49,68
Onix,Marill,38.3,42.79,-4.49,64
Chansey,Bayleef,38.32,42.81,-4.49,73
Charmeleon,Meowth,40.4,44.9,-4.5,77
Ivysaur,Voltorb,41.98,46.48,-4.5,73
Phanpy,Smeargle,41.71,46.22,-4.51,75
Golbat,Mareep,41.64,46.15,-4.51,67
Charmeleon,Vulpix,39.91,44.42,-4.52,73
Gloom,Meowth,41.11,45.64,-4.52,70
Pikachu,Psyduck,37.56,42.08,-4.52,82
Psyduck,Wingull,36.01,40.53,-4.53,66
Pelipper,Hoothoot,42.75,47.28,-4.53,80
Raticate,Vulpix,37.23,41.76,-4.53,79
Natu,Onix,41.26,45.8,-4.54,59
Vigoroth,Sunkern,37.3,41.84,-4.54,81
Exeggcute,Combusken,39.06,43.61,-4.55,72
Trapinch,Exeggcute,39.73,44.28,-4.55,87
Smeargle,Voltorb,39.8,44.36,-4.56,68
Swampert,Mareep,41.0,45.56,-4.56,78
Whismur,Marshtomp,38.34,42.9,-4.56,78
Combusken,Psyduck,37.59,42.16,-4.56,75
Mantine,Tentacool,40.29,44.86,-4.57,62
Wartortle,Exeggcute,40.55,45.13,-4.58,67
Golbat,Vulpix,40.31,44.89,-4.59,71
Whismur,Voltorb,39.89,44.48,-4.59,65
Graveler,Onix,42.34,46.94,-4.6,78
Hoothoot,Marill,37.49,42.11,-4.62,79
Ponyta,Tentacool,39.96,44.58,-4.62,82
Phanpy,Sunkern,38.5,43.12,-4.63,79
Larvitar,Sunkern,36.12,40.75,-4.63,61
Lileep,Exeggcute,44.6,49.25,-4.65,80
Croconaw,Pikachu,39.74,44.41,-4.66,71
Loudred,Cacnea,41.51,46.17,-4.66,83
Plusle,Meowth,39.72,44.38,-4.66,74
Growlithe,Bayleef,41.67,46.33,-4.66,83
Wartortle,Smeargle,41.12,45.79,-4.67,71
Phanpy,Cacnea,39.31,43.98,-4.67,73
Electrike,Tentacool,41.85,46.53,-4.68,83
Minun,Cacnea,39.83,44.5,-4.68,89
Hoothoot,Elekid,37.41,42.09,-4.68,74
Natu,Numel,40.18,44.88,-4.69,60
Wartortle,Geodude,40.15,44.84,-4.7,68
Diglett,Zubat,36.36,41.08,-4.71,86
Girafarig,Marshtomp,41.28,45.99,-4.71,77
Ivysaur,Oddish,40.17,44.91,-4.73,74
Loudred,Wingull,40.89,45.62,-4.73,80
Slugma,Hoothoot,38.9,43.64,-4.74,70
Plusle,Marill,40.87,45.62,-4.74,79
Vigoroth,Hoothoot,38.56,43.3,-4.74,69
Loudred,Smeargle,43.67,48.41,-4.74,70
Pidgeotto,Marill,42.34,47.08,-4.74,75
Sunflora,Voltorb,39.91,44.66,-4.75,63
Slugma,Bayleef,38.8,43.55,-4.75,75
Quilava,Slowpoke,38.64,43.39,-4.75,76
Sunflora,Trapinch,40.49,45.23,-4.75,62
Slugma,Pidgey,39.05,43.8,-4.75,80
Vigoroth,Voltorb,39.1,43.86,-4.76,83
Charmeleon,Hoothoot,41.45,46.22,-4.76,57
Raticate,Diglett,38.69,43.45,-4.76,68
Blaziken,Elekid,41.59,46.36,-4.77,83
Whismur,Eevee,38.17,42.95,-4.78,82
Mantine,Oddish,40.85,45.64,-4.78,78
Sandshrew,Numel,38.62,43.41,-4.79,72
Vigoroth,Psyduck,38.03,42.82,-4.79,76
Loudred,Slowpoke,41.01,45.8,-4.79,79
Ivysaur,Meowth,39.81,44.62,-4.8,66
Geodude,Voltorb,38.62,43.42,-4.8,67
Natu,Psyduck,39.84,44.64,-4.8,67
Ponyta,Larvitar,41.61,46.41,-4.8,71
Plusle,Numel,40.63,45.45,-4.81,63
Loudred,Magikarp,39.12,43.93,-4.81,71
Diglett,Meowth,35.97,40.78,-4.81,72
Natu,Meowth,39.0,43.81,-4.81,60
Quilava,Hoothoot,39.56,44.38,-4.82,91
Wartortle,Chansey,40.06,44.88,-4.82,72
Wartortle,Meowth,38.02,42.85,-4.83,73
Camerupt,Elekid,41.95,46.79,-4.84,86
Exeggcute,Oddish,37.29,42.13,-4.84,72
Plusle,Magikarp,38.0,42.84,-4.84,62
Ponyta,Marill,41.45,46.3,-4.85,78
Charmeleon,Diglett,41.27,46.12,-4.85,76
Phanpy,Psyduck,39.25,44.11,-4.86,79
Whismur,Combusken,39.52,44.38,-4.86,90
Pikachu,Numel,37.45,42.31,-4.86,80
Smeargle,Cubone,40.57,45.43,-4.86,68
Ivysaur,Larvitar,41.09,45.96,-4.87,91
Ponyta,Sunkern,40.03,44.91,-4.88,56
Exeggcute,Geodude,38.95,43.83,-4.88,72
Pupitar,Marill,40.39,45.27,-4.88,88
Grovyle,Chansey,41.37,46.25,-4.88,60
Voltorb,Pikachu,38.23,43.11,-4.89,79
Porygon2,Wingull,42.6,47.5,-4.9,70
Meganium,Magikarp,40.36,45.27,-4.9,78
Charmeleon,Magikarp,38.45,43.36,-4.91,62
Charmeleon,Tentacool,39.51,44.42,-4.91,84
Growlithe,Diglett,41.41,46.33,-4.91,67
Swampert,Combusken,41.61,46.55,-4.93,51
Ponyta,Zubat,40.43,45.36,-4.93,67
Gloom,Tentacool,40.22,45.15,-4.93,72
Phanpy,Meowth,38.34,43.28,-4.94,79
Loudred,Geodude,42.53,47.47,-4.94,50
Natu,Slugma,41.64,46.58,-4.94,69
Quilava,Chansey,40.14,45.09,-4.95,74
Geodude,Marill,37.84,42.79,-4.95,69
Whismur,Exeggcute,39.94,44.89,-4.96,68
Quilava,Tentacool,37.62,42.58,-4.96,72
Sandshrew,Tentacool,36.89,41.86,-4.97,83
Phanpy,Voltorb,40.16,45.14,-4.99,70
Voltorb,Magby,37.73,42.72,-5.0,68
Pupitar,Exeggcute,41.31,46.31,-5.01,74
Meganium,Sunkern,41.64,46.65,-5.01,66
Pelipper,Zubat,41.25,46.26,-5.01,95
Ponyta,Magikarp,38.51,43.52,-5.01,66
Graveler,Zubat,40.23,45.24,-5.01,90
Sandshrew,Mareep,38.11,43.12,-5.02,82
Combusken,Eevee,36.62,41.66,-5.03,72
Wartortle,Combusken,39.56,44.62,-5.05,74
Wartortle,Zubat,38.1,43.14,-5.05,85
Onix,Geodude,38.49,43.55,-5.06,69
Plusle,Elekid,40.54,45.59,-5.06,75
Quilava,Oddish,38.29,43.36,-5.06,83
Whismur,Smeargle,40.5,45.55,-5.06,65
Ivysaur,Eevee,39.88,44.95,-5.06,75
Sandshrew,Vulpix,36.8,41.87,-5.07,46
Girafarig,Slugma,43.39,48.48,-5.08,67
Psyduck,Mareep,36.08,41.17,-5.09,76
Slugma,Trapinch,39.67,44.77,-5.1,87
Sandshrew,Combusken,39.01,44.11,-5.1,69
Vigoroth,Elekid,38.09,43.2,-5.11,81
Marill,Bayleef,36.91,42.02,-5.11,91
Ivysaur,Phanpy,43.21,48.34,-5.13,72
Pupitar,Numel,39.96,45.1,-5.14,74
Whismur,Onix,39.47,44.61,-5.14,54
Pelipper,Natu,45.08,50.22,-5.14,74
Magnemite,Trapinch,40.83,45.97,-5.14,74
Cubone,Mareep,38.13,43.27,-5.14,91
Slugma,Zubat,37.48,42.62,-5.15,86
Loudred,Marill,41.55,46.7,-5.15,73
Grovyle,Psyduck,39.9,45.05,-5.15,78
Quilava,Pidgey,39.38,44.53,-5.15,68
Sunflora,Mareep,38.41,43.58,-5.16,72
Magnemite,Vulpix,37.89,43.05,-5.16,90
Wartortle,Trapinch,40.12,45.29,-5.17,91
Girafarig,Meowth,40.54,45.7,-5.17,66
Natu,Magby,39.93,45.11,-5.18,57
Girafarig,Slowpoke,40.85,46.03,-5.18,79
